PhysicalObject,15:14.0,http://creativecommons.org/publicdomain/zero/1.0/,University of Alberta Museums,,University of Alberta Museums. University of Alberta Ornithology Collection (UAMZ). Dataset DOI: doi:10.18165/srgkci. Record ID: urn:catalog:UAMZ:B7212. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology (source published on 2015-09-24),http://portal.vertnet.org/o/uamz/uamz?id=urn-catalog-uamz-b7212,,,,University of Alberta Museums,UAMZ,University of Alberta Ornithology Collection (UAMZ),PreservedSpecimen,,,,urn:catalog:UAMZ:B7212,B7212,,Stellula calliope,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Stellula,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Stellula,,Stellula calliope,,Species,,,calliope hummingbird,,,,,,,,,undetermined,unknown,,,,,wing,,,,,,,Coll J. Gatto,,,,,,,,,,,5/29/1987,,149,149,1987,5,29,5/29/1987,,,,,,,,,,,,,,,Canadian Geographical Names Data Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,University of Alberta Museums. University of Alberta Ornithology Collection (UAMZ). Dataset DOI: doi:10.18165/srgkci. Source: http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology (source published on 2015-09-24),84f728be-f762-11e1-a439-00145eb45e9a,03cb9700-6cee-11d8-922d-b8a03c50a862,unknown,cindy.paszkowski@ualberta.ca,Cindy Paszkowski,9/24/2015,8/12/2016,no migrator,0,0,0,0,,specimen,0
PhysicalObject,6/15/2016,CC0,,http://vertnet.org/resources/norms.html,Louisiana State University Museum of Natural Science. LSUMZ Birds Collection. Record ID: urn:catalog:LSUMZ:Birds:181003. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_birds (source published on 2016-07-05),http://portal.vertnet.org/o/lsumz/birds?id=urn-catalog-lsumz-birds-181003,http://grbio.org/cool/ew6z-dwdm,,,LSUMZ,Birds,,PreservedSpecimen,,,,urn:catalog:LSUMZ:Birds:181003,181003,,Stellula calliope,,,,,|  |  |  |  | Stellula,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Stellula,,calliope,,species,,,,ICZN,,,,,,,,,,,,,present,Skeleton & Spread Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA | Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana State University Museum of Natural Science. LSUMZ Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_birds (source published on 2016-07-05),84829fe4-f762-11e1-a439-00145eb45e9a,c361e830-181e-11da-9544-b8a03c50a862,,scardif@lsu.edu,Steven Cardiff,7/5/2016,7/20/2016,3/14/2016,0,0,0,0,,specimen,0
PhysicalObject,6/15/2016,CC0,,http://vertnet.org/resources/norms.html,Louisiana State University Museum of Natural Science. LSUMZ Birds Collection. Record ID: urn:catalog:LSUMZ:Birds:163139. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_birds (source published on 2016-07-05),http://portal.vertnet.org/o/lsumz/birds?id=urn-catalog-lsumz-birds-163139,http://grbio.org/cool/ew6z-dwdm,,,LSUMZ,Birds,,PreservedSpecimen,,,,urn:catalog:LSUMZ:Birds:163139,163139,,Taphrospilus hypostictus,,,,,|  |  |  |  | Taphrospilus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Taphrospilus,,hypostictus,,species,,,,ICZN,,,,,,,,,,,,,present,Skeleton & Spread Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia | La Paz Dept.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana State University Museum of Natural Science. LSUMZ Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_birds (source published on 2016-07-05),84829fe4-f762-11e1-a439-00145eb45e9a,c361e830-181e-11da-9544-b8a03c50a862,,scardif@lsu.edu,Steven Cardiff,7/5/2016,7/20/2016,3/14/2016,0,0,0,0,,specimen,0
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aba0b851-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=aba0b851-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,"{""weight"":""4.5"" }",aba0b851-bbfe-11e6-a6af-04012ac90e01,51898,IJL 04-004,Thalurania colombica,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,,species,,,,ICZN,,,,,,4.5,,,,,,,present,tissue (frozen); whole organism (C & S); spread wing,,,,,,,,,,,,,,,,,,4/18/2004,,109,109,2004,4,18,4/18/2004,,,,,,Central America | Panama | Bocas del Toro | 13.6 km NW of Chiriqui Grande;  ; elevation given as 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Irby J. Lovette,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,1,0,0,0,specimen,0
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ac138cc3-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=ac138cc3-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,"{""fat disposition"":""no"",""molt"":""no"",""skull ossification"":""complete"",""total length"":""99"",""weight"":""4.1"",""wingspan"":""127"",""colors"":""Bill color: black; Leg color: pinkish gray"",""left gonad length"":""1"",""left gonad width"":""1"",""right gonad length"":""1"",""right gonad width"":""1"",""verbatim preservation date"":""Aug 2003"" }",ac138cc3-bbfe-11e6-a6af-04012ac90e01,50339,JTW 537,Thalurania colombica,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,,species,,,,ICZN,,,99,total length,1,4.1,,male,,,,,present,spread wing; tissue (frozen); study skin,,,,,,,Iris: brown,,,,,,,,,,,3/30/2003,,89,89,2003,3,30,3/30/2003,,,,,,Central America | Panama | Cerro Campana; Cerro Campana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,male,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,J T Weir,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,1,0,0,0,specimen,1
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76889. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76889,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76889,76889,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings, tail, or body; Misc: wingspan 138 mm; irides dark brown, bill and tarsi black; Stomach: insects",,,,,,,,,,,3/1/2002,,60,60,2002,3,1,1-Mar-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 49 km NNE; confluence of Rio Chagres and Rio Chagrecito; 9°21.44'N 79°19.18'W; 323 m; montane tropical rainforest near stream",,,323 m,,,,,,,,9.3574,-79.3197,WGS84,2016,,,92144N,791918W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76911. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76911,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76911,76911,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: trace on body, none in wings or tail; Misc: wingspan 128 mm; irides dark brown, bill black, tarsi and toes purplish; Stomach (saved): insects",,,,,,,,,,,3/4/2002,,63,63,2002,3,4,4-Mar-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 49 km NNE; confluence of Rio Chagres and Rio Chagrecito; 9°21.44'N 79°19.18'W; 323 m; montane tropical rainforest",,,323 m,,,,,,,,9.3574,-79.3197,WGS84,2016,,,92144N,791918W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76963. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76963,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76963,76963,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: on upper breast and neck (checked skin-side); Misc: wingspan 132 mm; legs and feet grayish pink with black claws; iris dark brown,,,,,,,,,,,3/2/2002,,61,61,2002,3,2,2-Mar-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 49 km NNE; confluence of Rio Chagres and Rio Chagrecito; 9°21.44'N 79°19.18'W; 323 m; montane tropical rainforest, along small stream",,,323 m,,,,,,,,9.3574,-79.3197,WGS84,2016,,,92144N,791918W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,"S. M. Birks, G. K. Davis, V. G. Rohwer",rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76870. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76870,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76870,76870,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings, tail, or body; Misc: wingspan 127 mm; irides dark brown, bill black, tarsi gray; Stomach: insects",,,,,,,,,,,2/26/2002,,57,57,2002,2,26,26-Feb-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 49 km NNE; confluence of Rio Chagres and Rio Chagrecito; 9°21.44'N 79°19.18'W; 323 m; montane tropical rainforest",,,323 m,,,,,,,,9.3574,-79.3197,WGS84,2016,,,92144N,791918W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76884. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76884,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76884,76884,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings or tail, trace on body; Misc: wingspan 136 mm; irides dark brown, bill black, tarsi and toes gray; Stomach: insects",,,,,,,,,,,2/28/2002,,59,59,2002,2,28,28-Feb-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 49 km NNE; confluence of Rio Chagres and Rio Chagrecito; 9°21.44'N 79°19.18'W; 323 m; montane tropical rainforest",,,323 m,,,,,,,,9.3574,-79.3197,WGS84,2016,,,92144N,791918W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,R. C. Faucett,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76915. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76915,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76915,76915,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings, tail, or body; Misc: wingspan 128 mm; irides dark brown, bill black, tarsi and toes pink gray",,,,,,,,,,,3/6/2002,,65,65,2002,3,6,6-Mar-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 51 km NNE; Rio Esperanza Playa Grande; 9°23.25'N 79°20.59'W; 356 m; montane tropical rainforest, 1 m above ground",,,356 m,,,,,,,,9.3875,-79.3432,WGS84,2016,,,92325N,792059W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76922. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76922,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76922,76922,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings or tail, trace on body; Misc: wingspan 123 mm; irides dark brown, bill black, tarsi and toes purplish",,,,,,,,,,,3/7/2002,,66,66,2002,3,7,7-Mar-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 51 km NNE; Rio Esperanza Playa Grande; 9°23.25'N 79°20.59'W; 356 m; montane tropical rainforest",,,356 m,,,,,,,,9.3875,-79.3432,WGS84,2016,,,92325N,792059W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:76923. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-76923,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:76923,76923,,Thalurania colombica venusta,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Thalurania,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,,colombica,venusta,subspecies,,,Violet-crowned Woodnymph,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings, tail, or body; Misc: wingspan 127 mm; irides dark brown, bill black, tarsi and toes purplish; Stomach: insects",,,,,,,,,,,3/7/2002,,66,66,2002,3,7,7-Mar-02,,,,,,"Panama | Provincia de Panamá |  |  |  | PANAMA: Provincia de Panamá; Panama City, 51 km NNE; Rio Esperanza Playa Grande; 9°23.25'N 79°20.59'W; 356 m; montane tropical rainforest",,,356 m,,,,,,,,9.3875,-79.3432,WGS84,2016,,,92325N,792059W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
